"OrganizationIdentifier","OrganizationFormalName","MonitoringLocationIdentifier","MonitoringLocationName","MonitoringLocationTypeName","MonitoringLocationDescriptionText","HUCEightDigitCode","DrainageAreaMeasure.MeasureValue","DrainageAreaMeasure.MeasureUnitCode","ContributingDrainageAreaMeasure.MeasureValue","ContributingDrainageAreaMeasure.MeasureUnitCode","LatitudeMeasure","LongitudeMeasure","SourceMapScaleNumeric","HorizontalAccuracyMeasure.MeasureValue","HorizontalAccuracyMeasure.MeasureUnitCode","HorizontalCollectionMethodName","HorizontalCoordinateReferenceSystemDatumName","VerticalMeasure.MeasureValue","VerticalMeasure.MeasureUnitCode","VerticalAccuracyMeasure.MeasureValue","VerticalAccuracyMeasure.MeasureUnitCode","VerticalCollectionMethodName","VerticalCoordinateReferenceSystemDatumName","CountryCode","StateCode","CountyCode","AquiferName","FormationTypeText","AquiferTypeName","ConstructionDateText","WellDepthMeasure.MeasureValue","WellDepthMeasure.MeasureUnitCode","WellHoleDepthMeasure.MeasureValue","WellHoleDepthMeasure.MeasureUnitCode","ProviderName"
"USGS-MS","USGS Mississippi Water Science Center","USGS-332217090482701","F0011  WASHINGTON","Well",NA,"08030207",NA,NA,NA,NA,33.3715071,-90.8075974,NA,"10","seconds","Interpolated from MAP.","NAD83",112,"feet",5,"feet","Interpolated from topographic map.","NGVD29","US","28","151","Mississippi embayment aquifer system","Cockfield Formation of Claiborne Group",NA,19590101,325,"ft",NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-332233090383401","Q0131  SUNFLOWER","Well",NA,"08030207",NA,NA,NA,NA,33.374564,-90.6428698,NA,"1","seconds","Interpolated from MAP.","NAD83",115,"feet",5,"feet","Interpolated from topographic map.","NGVD29","US","28","133","Mississippi River Valley alluvial aquifer","Mississippi River Alluvial Aquifer",NA,19900511,115,"ft",115,"ft","NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-332239090504901","F0019  WASHINGTON","Well",NA,"08030207",NA,NA,NA,NA,33.3776179,-90.8470433,NA,"5","seconds","Interpolated from MAP.","NAD83",116,"feet",5,"feet","Interpolated from topographic map.","NGVD29","US","28","151","Mississippi embayment aquifer system","Cockfield Formation of Claiborne Group",NA,19610101,400,"ft",NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-332248090523701","E0103  WASHINGTON","Well",NA,"08030207",NA,NA,NA,NA,33.3803955,-90.8725998,NA,"5","seconds","Interpolated from MAP.","NAD83",115,"feet",10,"feet","Unknown.","NGVD29","US","28","151","Mississippi River Valley alluvial aquifer","Mississippi River Alluvial Aquifer",NA,19791207,113,"ft",113,"ft","NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-332249090542600","DEER CREEK SOUTH OF LELAND, MS","Stream",NA,"08030207",NA,NA,NA,NA,33.3802778,-90.9072222,24000,"0.5","seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83",NA,NA,NA,NA,NA,NA,"US","28","151",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-332320090461401","F0110  WASHINGTON","Well",NA,"08030207",NA,NA,NA,NA,33.389007,-90.7706514,NA,"1","minutes","Interpolated from MAP.","NAD83",110,"feet",5,"feet","Interpolated from topographic map.","NGVD29","US","28","151","Mississippi River Valley alluvial aquifer","Mississippi River Alluvial Aquifer",NA,19880606,100,"ft",100,"ft","NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-332323090433001","P0049  SUNFLOWER","Well",NA,"08030207",NA,NA,NA,NA,33.3884518,-90.7270388,NA,"5","seconds","Interpolated from MAP.","NAD83",110,"feet",10,"feet","Unknown.","NGVD29","US","28","133","Mississippi River Valley alluvial aquifer","Mississippi River Alluvial Aquifer",NA,19831109,105,"ft",105,"ft","NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-332348090505301","F0195  WASHINGTON (Leland)","Well",NA,"08030207",NA,NA,NA,NA,33.3966667,-90.8480556,NA,"0.5","seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83",117.19,"feet",0.01,"feet","Level or other surveyed method.","NAVD88","US","28","151","Mississippi River Valley alluvial aquifer","Mississippi River Alluvial Aquifer",NA,20140411,39,"ft",39,"ft","NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-332350090524101","E0007  WASHINGTON","Well",NA,"08030207",NA,NA,NA,NA,33.3973395,-90.8781555,NA,"5","seconds","Interpolated from MAP.","NAD83",122,"feet",5,"feet","Interpolated from topographic map.","NGVD29","US","28","151","Mississippi River Valley alluvial aquifer","Mississippi River Alluvial Aquifer",NA,19540101,120,"ft",NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-332404090495301","F0008  WASHINGTON","Well",NA,"08030207",NA,NA,NA,NA,33.4012286,-90.831487,NA,"5","seconds","Interpolated from MAP.","NAD83",118,"feet",0.1,"feet","Level or other surveyed method.","NGVD29","US","28","151","Mississippi embayment aquifer system","Meridian-Upper Wilcox Aquifer",NA,19380101,2106,"ft",NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-332414090531101","E0024  WASHINGTON","Well",NA,"08030207",NA,NA,NA,NA,33.404006,-90.8864892,NA,"5","seconds","Interpolated from MAP.","NAD83",122,"feet",5,"feet","Interpolated from topographic map.","NGVD29","US","28","151","Mississippi embayment aquifer system","Cockfield Formation of Claiborne Group",NA,19490101,582,"ft",NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-332432090320001","R0117  SUNFLOWER","Well",NA,"08030207",NA,NA,NA,NA,33.4112311,-90.5242548,NA,"5","seconds","Interpolated from MAP.","NAD83",115,"feet",10,"feet","Unknown.","NGVD29","US","28","133","Mississippi River Valley alluvial aquifer","Mississippi River Alluvial Aquifer",NA,19810911,120,"ft",120,"ft","NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-332432090534901","E0046  WASHINGTON","Well",NA,"08030207",NA,NA,NA,NA,33.4099139,-90.8942889,NA,"0.1","seconds","Differentially corrected Global Positioning System.","NAD83",125,"feet",5,"feet","Interpolated from topographic map.","NGVD29","US","28","151","Mississippi embayment aquifer system","Cockfield Formation of Claiborne Group",NA,19670101,645,"ft",NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-332435090542901","E0039  WASHINGTON","Well",NA,"08030207",NA,NA,NA,NA,33.4109833,-90.9092889,NA,"0.1","seconds","Differentially corrected Global Positioning System.","NAD83",125,"feet",5,"feet","Interpolated from topographic map.","NGVD29","US","28","151","Mississippi embayment aquifer system","Cockfield Formation of Claiborne Group",NA,19670101,646,"ft",NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-332437090350001","Q0067  SUNFLOWER","Well",NA,"08030207",NA,NA,NA,NA,33.4109528,-90.582312,NA,"5","seconds","Interpolated from MAP.","NAD83",116,"feet",10,"feet","Unknown.","NGVD29","US","28","133","Mississippi River Valley alluvial aquifer","Mississippi River Alluvial Aquifer",NA,19811104,133,"ft",133,"ft","NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-332438090505501","F0021  WASHINGTON","Well",NA,"08030207",NA,NA,NA,NA,33.4106728,-90.8487099,NA,"5","seconds","Interpolated from MAP.","NAD83",116,"feet",5,"feet","Interpolated from topographic map.","NGVD29","US","28","151","Mississippi embayment aquifer system","Cockfield Formation of Claiborne Group",NA,19550101,532,"ft",NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-332440090502001","F0146 GWSW ACTTR2-1-4 PIEZ DPOINT AT LELAND, MS","Well",NA,"08030207",NA,NA,NA,NA,33.4111111,-90.8394444,24000,"0.5","seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83",96.35,"feet",0.01,"feet","Level or other surveyed method.","NAVD88","US","28","151","Mississippi River Valley alluvial aquifer","Mississippi River Alluvial Aquifer",NA,20060419,11.5,"ft",11.5,"ft","NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-332440090502111","F0137c GWSW ACTTR2-1-3-C TEMP LOGGER AT LELAND, MS","Well",NA,"08030207",NA,NA,NA,NA,33.4111111,-90.8391667,NA,"0.5","seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83",91.41,"feet",0.01,"feet","Level or other surveyed method.","NAVD88","US","28","151","Mississippi River Valley alluvial aquifer","Mississippi River Alluvial Aquifer",NA,NA,8.2,"ft",8.2,"ft","NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-332440090502195","F0135  GWSW ACTTR2-1-1 PIEZ DPOINT AT LELAND, MS","Well",NA,"08030207",NA,NA,NA,NA,33.4111111,-90.8391667,24000,"0.5","seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83",91.3,"feet",0.01,"feet","Level or other surveyed method.","NAVD88","US","28","151","Mississippi River Valley alluvial aquifer","Mississippi River Alluvial Aquifer",NA,20050623,6.5,"ft",6.5,"ft","NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-332440090502196","F0136  GWSW ACTTR2-1-2 PIEZ DPOINT AT LELAND, MS","Well",NA,"08030207",NA,NA,NA,NA,33.4111111,-90.8391667,24000,"0.5","seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83",90.48,"feet",0.01,"feet","Level or other surveyed method.","NAVD88","US","28","151","Mississippi River Valley alluvial aquifer","Mississippi River Alluvial Aquifer",NA,20050623,8.2,"ft",8.2,"ft","NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-332440090502197","F0137  GWSW ACTTR2-1-3 PIEZ DPOINT AT LELAND, MS","Well",NA,"08030207",NA,NA,NA,NA,33.4111111,-90.8391667,24000,"0.5","seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83",91.41,"feet",0.01,"feet","Level or other surveyed method.","NAVD88","US","28","151","Mississippi River Valley alluvial aquifer","Mississippi River Alluvial Aquifer",NA,20050623,6.5,"ft",6.5,"ft","NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-332440090502201","F0147  GWSW ACTTR2-1-5 PIEZ DPOINT AT LELAND, MS","Well",NA,"08030207",NA,NA,NA,NA,33.4111111,-90.8388889,24000,"0.5","seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83",92.74,"feet",0.01,"feet","Level or other surveyed method.","NAVD88","US","28","151","Mississippi River Valley alluvial aquifer","Mississippi River Alluvial Aquifer",NA,20060419,8.5,"ft",8.5,"ft","NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-332440090502204","F0147a GWSW ACTTR2-1-5-A AT LELAND, MS","Well",NA,"08030207",NA,NA,NA,NA,33.4111111,-90.8394444,NA,"0.5","seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83",93,"feet",1.6,"feet","Interpolated from Digital Elevation Model","NAVD88","US","28","151","Mississippi River Valley alluvial aquifer","Mississippi River Alluvial Aquifer",NA,NA,NA,NA,NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-332440090543600","DEER CREEK SOUTH OF STONEVILLE, MS","Stream",NA,"08030207",NA,NA,NA,NA,33.4111111,-90.91,24000,"0.5","seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83",NA,NA,NA,NA,NA,NA,"US","28","151",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-332443090502301","F0142  ACTFS1 NEAR LELAND, MS","Well",NA,"08030207",NA,NA,NA,NA,33.4119444,-90.8397222,24000,"0.5","seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83",115.04,"feet",0.01,"feet","Level or other surveyed method.","NAVD88","US","28","151","Mississippi River Valley alluvial aquifer","Mississippi River Alluvial Aquifer",NA,NA,32,"ft",32,"ft","NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-332443090502302","F0142b ACTFS1B @ HWY 82 BRIDGE NR LELAND, MS","Well",NA,"08030207",NA,NA,NA,NA,33.4119444,-90.8397222,24000,"0.5","seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83",115.05,"feet",0.01,"feet","Level or other surveyed method.","NAVD88","US","28","151","Mississippi River Valley alluvial aquifer","Mississippi River Alluvial Aquifer",NA,200604,22,"ft",NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-332443090502501","F0143  ACTFS2 NEAR LELAND, MS","Well",NA,"08030207",NA,NA,NA,NA,33.4119444,-90.8402778,24000,"0.5","seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83",114.67,"feet",0.01,"feet","Level or other surveyed method.","NAVD88","US","28","151","Mississippi River Valley alluvial aquifer","Mississippi River Alluvial Aquifer",NA,NA,40,"ft",40,"ft","NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-332443090502502","F0143b ACTFS2B AT HWY 82 BRIDGE NEAR LELAND, MS","Well",NA,"08030207",NA,NA,NA,NA,33.4119444,-90.8402778,24000,"0.5","seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83",114.85,"feet",0.01,"feet","Level or other surveyed method.","NAVD88","US","28","151","Mississippi River Valley alluvial aquifer","Mississippi River Alluvial Aquifer",NA,NA,22,"ft",NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-332443090502701","F0144  ACTFS3 AT HWY 82 BRIDGE NEAR LELAND, MS","Well",NA,"08030207",NA,NA,NA,NA,33.4119444,-90.8408333,24000,"0.5","seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83",114.62,"feet",0.01,"feet","Level or other surveyed method.","NAVD88","US","28","151","Mississippi River Valley alluvial aquifer","Mississippi River Alluvial Aquifer",NA,NA,32,"ft",NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-332443090502702","F0144b ACTFS3B AT HWY 82 NEAR LELAND, MS","Well",NA,"08030207",NA,NA,NA,NA,33.4119444,-90.8408333,24000,"0.5","seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83",114.44,"feet",0.01,"feet","Level or other surveyed method.","NAVD88","US","28","151","Mississippi River Valley alluvial aquifer","Mississippi River Alluvial Aquifer",NA,NA,22,"ft",NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-332445090501601","F0141  AERIAL RECHARGE ACTAR1 AT HWY 82, MS","Well",NA,"08030207",NA,NA,NA,NA,33.4125,-90.8377778,24000,"0.5","seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83",112.69,"feet",0.01,"feet","Level or other surveyed method.","NAVD88","US","28","151","Mississippi River Valley alluvial aquifer","Mississippi River Alluvial Aquifer",NA,NA,32,"ft",NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-332445090501602","F0141b ACTAR1B AT HWY 82 NEAR LELAND, MS","Well",NA,"08030207",NA,NA,NA,NA,33.4125,-90.8377778,24000,"0.5","seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83",112.72,"feet",0.01,"feet","Level or other surveyed method.","NAVD88","US","28","151","Mississippi River Valley alluvial aquifer","Mississippi River Alluvial Aquifer",NA,NA,18,"ft",NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-332454090231701","M0003  LEFLORE","Well",NA,"08030207",NA,NA,NA,NA,33.4151209,-90.3881413,NA,"10","seconds","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US","28","083","Mississippi embayment aquifer system","Wilcox Aquifer, Middle",NA,19520101,1400,"ft",NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-332501090405800","SHEPERDS BAYOU NR INDIANOLA, MS","Stream",NA,"08030207",NA,NA,NA,NA,33.4169444,-90.6825,24000,"0.5","seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83",NA,NA,NA,NA,NA,NA,"US","28","133",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-332515090543400","DEER CREEK AT STONEVILLE, MS","Stream",NA,"08030207",NA,NA,NA,NA,33.4208333,-90.9094444,24000,"0.5","seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83",NA,NA,NA,NA,NA,NA,"US","28","151",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-332517090543701","E0144  WASHINGTON","Well",NA,"08030207",NA,NA,NA,NA,33.4215056,-90.910379,NA,"5","seconds","Interpolated from MAP.","NAD83",125,"feet",5,"feet","Interpolated from topographic map.","NGVD29","US","28","151","Mississippi embayment aquifer system","Cockfield Formation of Claiborne Group",NA,19780101,540,"ft",NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-332523090542901","E0122  WASHINGTON","Well",NA,"08030207",NA,NA,NA,NA,33.4231722,-90.9081566,NA,"1","minutes","Interpolated from MAP.","NAD83",126,"feet",10,"feet","Interpolated from topographic map.","NGVD29","US","28","151","Mississippi embayment aquifer system","Sparta Sand",NA,19871020,1100,"ft",NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-332524090523901","E0041  WASHINGTON","Well",NA,"08030207",NA,NA,NA,NA,33.4237972,-90.8823111,NA,"0.1","seconds","Differentially corrected Global Positioning System.","NAD83",122,"feet",5,"feet","Interpolated from topographic map.","NGVD29","US","28","151","Mississippi embayment aquifer system","Cockfield Formation of Claiborne Group",NA,19670101,522,"ft",NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-332532090545501","E0110  WASHINGTON","Well",NA,"08030207",NA,NA,NA,NA,33.4256721,-90.9153792,NA,"5","seconds","Interpolated from MAP.","NAD83",127,"feet",10,"feet","Unknown.","NGVD29","US","28","151","Mississippi embayment aquifer system","Cockfield Formation of Claiborne Group",NA,19820824,453,"ft",483,"ft","NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-332534090544303","E0060  WASHINGTON","Well",NA,"08030207",NA,NA,NA,NA,33.4262277,-90.9120457,NA,"1","minutes","Interpolated from MAP.","NAD83",125,"feet",5,"feet","Interpolated from topographic map.","NGVD29","US","28","151","Mississippi River Valley alluvial aquifer","Mississippi River Alluvial Aquifer",NA,19660101,100,"ft",NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-332540090543201","E0036  WASHINGTON","Well",NA,"08030207",NA,NA,NA,NA,33.4278943,-90.90899,NA,"5","seconds","Interpolated from MAP.","NAD83",120,"feet",5,"feet","Interpolated from topographic map.","NGVD29","US","28","151","Mississippi embayment aquifer system","Cockfield Formation of Claiborne Group",NA,19630101,537,"ft",NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-332541090503301","F0005  WASHINGTON","Well",NA,"08030207",NA,NA,NA,NA,33.4305556,-90.8458333,24000,"0.5","seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83",120,"feet",5,"feet","Interpolated from topographic map.","NGVD29","US","28","151","Mississippi River Valley alluvial aquifer","Mississippi River Alluvial Aquifer",NA,19610101,94,"ft",NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-332541090552100","DEER CREEK NE OF STONEVILLE, MS","Stream",NA,"08030207",NA,NA,NA,NA,33.4280556,-90.9225,24000,"0.5","seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83",NA,NA,NA,NA,NA,NA,"US","28","151",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-332542090543001","E0013  WASHINGTON","Well",NA,"08030207",NA,NA,NA,NA,33.4284499,-90.9084344,NA,"10","seconds","Interpolated from MAP.","NAD83",125,"feet",5,"feet","Interpolated from topographic map.","NGVD29","US","28","151","Mississippi embayment aquifer system","Meridian-Upper Wilcox Aquifer",NA,19400101,1936,"ft",NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-332548090521102","E0129  WASHINGTON","Well: Test hole not completed as a well",NA,"08030207",NA,NA,NA,NA,33.4301168,-90.8698218,NA,"1","minutes","Interpolated from MAP.","NAD83",119,"feet",5,"feet","Interpolated from topographic map.","NGVD29","US","28","151","Mississippi River Valley alluvial aquifer","Mississippi River Alluvial Aquifer",NA,19880705,98,"ft",98,"ft","NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-332554090503100","BOGUE PHALIA NR ELIZABETH              072886499","Stream",NA,"08030207",NA,NA,NA,NA,33.4317835,-90.8420429,NA,"5","seconds","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US","28","151",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-332555090393101","Q0019  SUNFLOWER","Well",NA,"08030207",NA,NA,NA,NA,33.4320628,-90.658703,NA,"5","seconds","Interpolated from MAP.","NAD83",122,"feet",5,"feet","Interpolated from topographic map.","NGVD29","US","28","133","Mississippi embayment aquifer system","Sparta Sand",NA,19640101,850,"ft",NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-332621090312601","R0011  SUNFLOWER","Well",NA,"08030207",NA,NA,NA,NA,33.4392862,-90.5239767,NA,"5","seconds","Interpolated from MAP.","NAD83",118,"feet",5,"feet","Interpolated from topographic map.","NGVD29","US","28","133","Mississippi embayment aquifer system","Meridian-Upper Wilcox Aquifer",NA,19610101,1541,"ft",NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-332621090533801","E0120  WASHINGTON","Well",NA,"08030207",NA,NA,NA,NA,33.4392831,-90.8939894,NA,"1","minutes","Interpolated from MAP.","NAD83",120,"feet",10,"feet","Interpolated from topographic map.","NGVD29","US","28","151","Mississippi embayment aquifer system","Sparta Sand",NA,19860721,1080,"ft",1887,"ft","NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-332624090423001","P0038  SUNFLOWER","Well",NA,"08030207",NA,NA,NA,NA,33.4401176,-90.7173159,NA,"5","seconds","Interpolated from MAP.","NAD83",115,"feet",10,"feet","Unknown.","NGVD29","US","28","133","Mississippi River Valley alluvial aquifer","Mississippi River Alluvial Aquifer",NA,19810620,118,"ft",118,"ft","NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-332629090290201","R0020  SUNFLOWER","Well",NA,"08030207",NA,NA,NA,NA,33.4415087,-90.4839757,NA,"5","seconds","Interpolated from MAP.","NAD83",110,"feet",5,"feet","Interpolated from topographic map.","NGVD29","US","28","133","Mississippi embayment aquifer system","Sparta Sand",NA,19650101,400,"ft",NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-332637090422301","Q0035  SUNFLOWER","Well",NA,"08030207",NA,NA,NA,NA,33.4437287,-90.7064822,NA,"5","seconds","Interpolated from MAP.","NAD83",116,"feet",10,"feet","Interpolated from topographic map.","NGVD29","US","28","133","Mississippi embayment aquifer system","Meridian-Upper Wilcox Aquifer",NA,19700101,1727,"ft",NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-332638090585900","DEER CREEK SE OF METCALFE, MS","Stream",NA,"08030207",NA,NA,NA,NA,33.4438889,-90.9830556,24000,"0.5","seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83",NA,NA,NA,NA,NA,NA,"US","28","151",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-332639090513501","F0022  WASHINGTON","Well",NA,"08030207",NA,NA,NA,NA,33.4442832,-90.8598213,NA,"5","seconds","Interpolated from MAP.","NAD83",117,"feet",5,"feet","Interpolated from topographic map.","NGVD29","US","28","151","Mississippi embayment aquifer system","Sparta Sand",NA,NA,805,"ft",NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-332645090290001","T0020  SUNFLOWER","Well",NA,"08030207",NA,NA,NA,NA,33.3554472,-90.5924083,NA,"0.1","seconds","Differentially corrected Global Positioning System.","NAD83",120,"feet",5,"feet","Interpolated from topographic map.","NGVD29","US","28","133","Mississippi embayment aquifer system","Sparta Sand",NA,19640101,735,"ft",NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-332657090383901","N0097  SUNFLOWER","Well",NA,"08030207",NA,NA,NA,NA,33.4492848,-90.644258,NA,"5","seconds","Interpolated from MAP.","NAD83",120,"feet",5,"feet","Interpolated from topographic map.","NGVD29","US","28","133","Mississippi embayment aquifer system","Meridian-Upper Wilcox Aquifer",NA,19550101,1739,"ft",NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-332701090302701","R0031  SUNFLOWER","Well",NA,"08030207",NA,NA,NA,NA,33.4494889,-90.5084722,NA,"0.1","seconds","Differentially corrected Global Positioning System.","NAD83",115,"feet",1,"feet","Level or other surveyed method.","NGVD29","US","28","133","Mississippi embayment aquifer system","Meridian-Upper Wilcox Aquifer",NA,19720101,1485,"ft",NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-332723090273001","R0145  SUNFLOWER","Well",NA,"08030207",NA,NA,NA,NA,33.4503976,-90.4589753,NA,"5","seconds","Interpolated from MAP.","NAD83",115,"feet",10,"feet","Interpolated from topographic map.","NGVD29","US","28","133","Mississippi River Valley alluvial aquifer","Mississippi River Alluvial Aquifer",NA,19850314,116,"ft",116,"ft","NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-332725090280701","R0019  SUNFLOWER","Well",NA,"08030207",NA,NA,NA,NA,33.4570641,-90.4686976,NA,"5","seconds","Interpolated from MAP.","NAD83",110,"feet",5,"feet","Interpolated from topographic map.","NGVD29","US","28","133","Mississippi River Valley alluvial aquifer","Mississippi River Alluvial Aquifer",NA,19640101,98,"ft",NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-332730090280501","R0189  SUNFLOWER","Well",NA,"08030207",NA,NA,NA,NA,33.4583111,-90.4681333,NA,"0.5","seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83",119,"feet",2.5,"feet","Interpolated from topographic map.","NGVD29","US","28","133","Mississippi River Valley alluvial aquifer","Holocene Alluvium",NA,19950101,100,"ft",NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-332733091001600","DEER CREEK AT METCALFE, MS","Stream",NA,"08030207",NA,NA,NA,NA,33.4591667,-91.0044444,24000,"0.5","seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83",NA,NA,NA,NA,NA,NA,"US","28","151",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-332734090351101","N0084  SUNFLOWER","Well",NA,"08030207",NA,NA,NA,NA,33.4601185,-90.5884229,NA,"5","seconds","Interpolated from MAP.","NAD83",115,"feet",10,"feet","Interpolated from topographic map.","NGVD29","US","28","133","Mississippi River Valley alluvial aquifer","Mississippi River Alluvial Aquifer",NA,19860618,105,"ft",105,"ft","NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-332750090505401","C0009  WASHINGTON","Well",NA,"08030207",NA,NA,NA,NA,33.4626162,-90.850932,NA,"10","seconds","Interpolated from MAP.","NAD83",120,"feet",5,"feet","Interpolated from topographic map.","NGVD29","US","28","151","Mississippi embayment aquifer system","Cockfield Formation of Claiborne Group",NA,19680101,480,"ft",NA,NA,"NWIS"
