"OrganizationIdentifier","OrganizationFormalName","MonitoringLocationIdentifier","MonitoringLocationName","MonitoringLocationTypeName","MonitoringLocationDescriptionText","HUCEightDigitCode","DrainageAreaMeasure.MeasureValue","DrainageAreaMeasure.MeasureUnitCode","ContributingDrainageAreaMeasure.MeasureValue","ContributingDrainageAreaMeasure.MeasureUnitCode","LatitudeMeasure","LongitudeMeasure","SourceMapScaleNumeric","HorizontalAccuracyMeasure.MeasureValue","HorizontalAccuracyMeasure.MeasureUnitCode","HorizontalCollectionMethodName","HorizontalCoordinateReferenceSystemDatumName","VerticalMeasure.MeasureValue","VerticalMeasure.MeasureUnitCode","VerticalAccuracyMeasure.MeasureValue","VerticalAccuracyMeasure.MeasureUnitCode","VerticalCollectionMethodName","VerticalCoordinateReferenceSystemDatumName","CountryCode","StateCode","CountyCode","AquiferName","FormationTypeText","AquiferTypeName","ConstructionDateText","WellDepthMeasure.MeasureValue","WellDepthMeasure.MeasureUnitCode","WellHoleDepthMeasure.MeasureValue","WellHoleDepthMeasure.MeasureUnitCode","ProviderName"
"USGS-MS","USGS Mississippi Water Science Center","USGS-07280365","TILLATOBA CREEK NR CHARLESTON, MISS.","Stream",NA,"08030202",NA,NA,NA,NA,33.9895578,-89.9939782,NA,5,"seconds","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US","28","135",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-07280400","TILLATOBA CREEK AT CHARLESTON, MS","Stream",NA,"08030202",118,"sq mi",118,"sq mi",34,-90.065,24000,0.5,"seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83",151.02,"feet",0.1,"feet","Level or other surveyed method.","NGVD29","US","28","135",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-07280555","TILLATOBA CREEK WEST OF CHARLESTON MS","Stream",NA,"08030202",NA,NA,NA,NA,34.0019444,-90.1272222,2400,0.5,"seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83",NA,NA,NA,NA,NA,NA,"US","28","135",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-07280690","OPOSSUM BAYOU AT BRAZIL, MS","Stream",NA,"08030202",NA,NA,NA,NA,34.0246667,-90.2812222,24000,0.1,"seconds","Interpolated from Digital MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US","28","135",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-07280695","MUDDY BAYOU AT MELTON ROAD NEAR STOVER, MS","Stream",NA,"08030202",NA,NA,NA,NA,34.0287917,-90.2249611,24000,0.5,"seconds","Interpolated from Digital MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US","28","135",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-07280809","CASSIDY BAYOU AT HIGHWAY 322 NEAR CLARKSDALE, MS","Stream",NA,"08030202",NA,NA,NA,NA,34.15325,-90.4408889,24000,0.1,"seconds","Interpolated from Digital MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US","28","119",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-07280810","CASSIDY BAYOU NEAR MATTSON, MS","Stream",NA,"08030202",NA,NA,NA,NA,34.1395551,-90.4548178,24000,5,"seconds","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US","28","027",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-07280851","CASSIDY BAYOU EAST OF VANCE, MS","Stream",NA,"08030202",NA,NA,NA,NA,34.0840013,-90.3209255,24000,5,"seconds","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US","28","135",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-07280900","CASSIDY BAYOU AT WEBB, MS","Stream",NA,"08030202",187,"sq mi",187,"sq mi",33.9502778,-90.3408333,24000,0.5,"seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83",127.55,"feet",10,"feet","Unknown.","NGVD29","US","28","135",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-07281000","TALLAHATCHIE RIVER AT SWAN LAKE, MS","Stream",NA,"08030202",5130,"sq mi",5130,"sq mi",33.859837,-90.2764772,NA,5,"seconds","Interpolated from MAP.","NAD83",113.38,"feet",10,"feet","Unknown.","NGVD29","US","28","135",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-07281600","TALLAHATCHIE RIVER AT MONEY, MS","Stream",NA,"08030202",5221,"sq mi",5221,"sq mi",33.6513889,-90.2111111,24000,0.5,"seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83",98.98,"feet",0.1,"feet","Level or other surveyed method.","NGVD29","US","28","083",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-07281610","TALLAHATCHIE R AB PEMBERTON CUT NR GREENWOOD, MS","Stream",NA,"08030202",NA,NA,NA,NA,33.5328977,-90.2381395,NA,5,"seconds","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US","28","083",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-07281615","TALLAHATCHIE RIVER AT GREENWOOD, MS","Stream",NA,"08030202",NA,NA,NA,NA,33.5395643,-90.1936951,NA,5,"seconds","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US","28","083",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-07281618","TALLAHATCHIE R AB YALOBUSHA R AT GREENWOOD, MISS","Stream",NA,"08030202",NA,NA,NA,NA,33.5509531,-90.1820286,NA,5,"seconds","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US","28","083",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-333904090123801","E0105 LEFLORE (Money)","Well",NA,"08030202",NA,NA,NA,NA,33.6511111,-90.2105556,NA,0.5,"seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83",129.45,"feet",0.01,"feet","Level or other surveyed method.","NAVD88","US","28","083","Mississippi River Valley alluvial aquifer","Mississippi River Alluvial Aquifer",NA,20140410,28.5,"ft",28.5,"ft","NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-334251090181900","UNNAMED TRIB TALLAHATCHIE RIVER NR MINTER CITY, MS","Stream",NA,"08030202",NA,NA,NA,NA,33.7141667,-90.3052778,24000,0.5,"seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83",NA,NA,NA,NA,NA,NA,"US","28","135",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-335207090165501","O0095  TALLAHATCHIE","Well",NA,"08030202",NA,NA,NA,NA,33.8687806,-90.2818222,24000,0.1,"seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83",148,"feet",2.5,"feet","Interpolated from topographic map.","NGVD29","US","28","135","Mississippi River Valley alluvial aquifer","Holocene Alluvium",NA,19960101,100,"ft",NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-335623090201801","J0020  TALLAHATCHIE","Well",NA,"08030202",NA,NA,NA,NA,33.9456306,-90.3426667,24000,0.1,"seconds","Differentially corrected Global Positioning System.","NAD83",153,"feet",1,"feet","Interpolated from topographic map.","NGVD29","US","28","135","Mississippi embayment aquifer system","Tallahatta Formation","Confined single aquifer",19760119,816,"ft",NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-335919090133600","OPOSSUM BAYOU NR WEBB, MS","Stream",NA,"08030202",NA,NA,NA,NA,33.9886111,-90.2266667,24000,1,"seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83",NA,NA,NA,NA,NA,NA,"US","28","135",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-335946090121100","TALLAHATCHIE RIVER NR WEBB, MS","Stream",NA,"08030202",NA,NA,NA,NA,33.9961111,-90.2030556,24000,0.5,"seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83",NA,NA,NA,NA,NA,NA,"US","28","135",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-340030090155300","OPOSSUM BAYOU NEAR BRAZIL, MS","Stream",NA,"08030202",NA,NA,NA,NA,34.0083333,-90.2647222,24000,0.5,"seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83",NA,NA,NA,NA,NA,NA,"US","28","135",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-340120090113300","TALLAHATCHIE RIVER NR CHARLESTON, MS","Stream",NA,"08030202",NA,NA,NA,NA,34.0222222,-90.1925,24000,0.5,"seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83",NA,NA,NA,NA,NA,NA,"US","28","135",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-340157090071200","UNNAMED TRIB PANOLA FLOODWAY NEAR CHARLESTON MS","Stream",NA,"08030202",NA,NA,NA,NA,34.0325,-90.12,24000,0.5,"seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83",NA,NA,NA,NA,NA,NA,"US","28","135",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-340203090073000","PANOLA QUITMAN FLOODWAY NR CHARLESTON, MS","Stream",NA,"08030202",NA,NA,NA,NA,34.0341667,-90.125,24000,0.5,"seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83",NA,NA,NA,NA,NA,NA,"US","28","135",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-340423090210800","HOPSON BAYOU AT VANCE MS","Stream",NA,"08030202",NA,NA,NA,NA,34.0730556,-90.3522222,24000,0.5,"seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83",160,"feet",5,"feet","Interpolated from topographic map.","NGVD29","US","28","119",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-340657090080900","UNNAMED TRIBUTARY TALLAHATCHIE R NR CROWDER, MS","Stream",NA,"08030202",NA,NA,NA,NA,34.1158333,-90.1358333,24000,0.5,"seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83",NA,NA,NA,NA,NA,NA,"US","28","135",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-341020090080501","J0056  QUITMAN","Well",NA,"08030202",NA,NA,NA,NA,34.1729278,-90.1356694,24000,0.1,"seconds","Differentially corrected Global Positioning System.","NAD83",162,"feet",5,"feet","Interpolated from topographic map.","NAVD88","US","28","119","Mississippi embayment aquifer system","Meridian-Upper Wilcox Aquifer","Confined single aquifer",19821011,926,"ft",NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-341556090243100","MOORE BAYOU NEAR JONESTOWN MS","Stream",NA,"08030202",NA,NA,NA,NA,34.2655556,-90.4086111,NA,0.5,"seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83",NA,NA,NA,NA,NA,NA,"US","28","027",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-341640090055100","UNNAMED TRIB TALLAHATCHIE R NR LOCKE STATION, MS","Stream",NA,"08030202",NA,NA,NA,NA,34.2775,-90.0977778,24000,0.5,"seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83",NA,NA,NA,NA,NA,NA,"US","28","107",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-341701090113300","ASH LOG BAYOU NEAR BOBO MS","Stream",NA,"08030202",NA,NA,NA,NA,34.2836111,-90.1925,24000,0.5,"seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83",165,"feet",5,"feet","Interpolated from topographic map.","NGVD29","US","28","119",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-341827090080501","P0034  PANOLA","Well",NA,"08030202",NA,NA,NA,NA,34.3075583,-90.1348417,24000,0.5,"seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83",170,"feet",2.5,"feet","Interpolated from topographic map.","NGVD29","US","28","107","Mississippi River Valley alluvial aquifer","Valley Trains, Pleistocene",NA,19950101,110,"ft",NA,NA,"NWIS"
"21MSWQ_WQX","MISSISSIPPI DEPARTMENT OF ENVIRONMENTAL QUALITY","21MSWQ_WQX-112B40","TILLATOBA CREEK","River/Stream","NEAR TILLATOBA 100 M UPSTREAM OF BREWER ROAD","08030202",NA,NA,NA,NA,33.994256,-89.951891,24000,NA,NA,"Interpolation-Map","NAD83",NA,NA,NA,NA,NA,NA,"US","28","135",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"21MSWQ_WQX","MISSISSIPPI DEPARTMENT OF ENVIRONMENTAL QUALITY","21MSWQ_WQX-D031","BOBO BAYOU","River/Stream","AT HWY 278","08030202",NA,NA,NA,NA,34.284037,-90.175854,24000,NA,NA,"Interpolation-Map","NAD83",NA,NA,NA,NA,NA,NA,"US","28","119",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"21MSWQ_WQX","MISSISSIPPI DEPARTMENT OF ENVIRONMENTAL QUALITY","21MSWQ_WQX-YZ049","NORTH FORK TILLATOBA CREEK","River/Stream","NEAR CHARLESTON 225M DOWNSTREAM OF TEASDALE RD","08030202",NA,NA,NA,NA,34.03683333,-90.05197222,24000,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US","28","135",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"USGS-MS","USGS Mississippi Water Science Center","USGS-07283000","SKUNA RIVER AT BRUCE, MS","Stream",NA,"08030205",254,"sq mi",254,"sq mi",33.9736111,-89.3477778,24000,0.5,"seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83",228.45,"feet",0.1,"feet","Level or other surveyed method.","NGVD29","US","28","013",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-07285500","YALOBUSHA RIVER AT GRENADA, MS","Stream",NA,"08030205",1550,"sq mi",1550,"sq mi",33.7877778,-89.8097222,24000,0.5,"seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83",152.03,"feet",0.1,"feet","Level or other surveyed method.","NGVD29","US","28","043",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-07285730","YALOBUSHA RIVER NR HOLCOMB, MS","Stream",NA,"08030205",NA,NA,NA,NA,33.7772222,-90.0011111,24000,0.5,"seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83",NA,NA,NA,NA,NA,NA,"US","28","043",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-07285740","CANE CREEK NEAR HOLCOMB MS","Stream",NA,"08030205",NA,NA,NA,NA,33.7552778,-89.9972222,24000,3,"seconds","Interpolated from Digital MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US","28","043",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-07285755","OXBERRY BAYOU NEAR OXBERRY MS","Stream",NA,"08030205",NA,NA,NA,NA,33.7427778,-90.0841667,24000,1,"seconds","Interpolated from Digital MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US","28","043",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-07286006","ASCALMORE CREEK NEAR MACEL MS","Stream",NA,"08030205",NA,NA,NA,NA,33.8388889,-90.1322222,2400,0.5,"seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83",NA,NA,NA,NA,NA,NA,"US","28","135",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-07286011","BRUSHY CREEK NEAR MACEL, MS","Stream",NA,"08030205",NA,NA,NA,NA,33.8145597,-90.1261983,24000,5,"seconds","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US","28","135",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-07286012","TIPPO BAYOU NEAR MACEL, MS","Stream",NA,"08030205",NA,NA,NA,NA,33.809282,-90.1428649,24000,5,"seconds","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US","28","135",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-07286200","YALOBUSHA RIVER AT WHALEY, MS","Stream",NA,"08030205",1960,"sq mi",1960,"sq mi",33.6316667,-90.1105556,24000,0.5,"seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83",107.8,"feet",10,"feet","Unknown.","NGVD29","US","28","083",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-07286400","YALOBUSHA R AB BIG SAND C NR GREENWOOD, MISS.","Stream",NA,"08030205",NA,NA,NA,NA,33.562064,-90.167862,NA,5,"seconds","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US","28","083",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-07286955","BIG SAND CREEK AT MOUTH NEAR GREENWOOD, MISS.","Stream",NA,"08030205",NA,NA,NA,NA,33.5612307,-90.1673064,NA,5,"seconds","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US","28","083",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-07286965","YALOBUSHA RIVER AT MOUTH NR GREENWOOD, MS","Stream",NA,"08030205",NA,NA,NA,NA,33.553453,-90.1809175,NA,5,"seconds","Interpolated from MAP.","NAD83",NA,NA,NA,NA,NA,NA,"US","28","083",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-333615090061800","TEOC CREEK NEAR TEOC MS","Stream",NA,"08030205",NA,NA,NA,NA,33.6041667,-90.105,24000,0.5,"seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83",NA,NA,NA,NA,NA,NA,"US","28","015",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-334303090060100","YALOBUSHA RIVER NR LEFLORE, MS","Stream",NA,"08030205",NA,NA,NA,NA,33.7175,-90.1002778,24000,1,"seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83",NA,NA,NA,NA,NA,NA,"US","28","043",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-335200090094500","SOUTH LAKE BAYOU NR TIPPO, MS","Stream",NA,"08030205",NA,NA,NA,NA,33.8666667,-90.1625,24000,0.5,"seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83",NA,NA,NA,NA,NA,NA,"US","28","135",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"USGS-MS","USGS Mississippi Water Science Center","USGS-335604090072800","PATTERSON BAYOU NEAR CHARLESTON MS","Stream",NA,"08030205",NA,NA,NA,NA,33.9333333,-90.1255556,24000,0.5,"seconds","Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83",NA,NA,NA,NA,NA,NA,"US","28","135",NA,NA,NA,NA,NA,NA,NA,NA,"NWIS"
"21MSWQ","MS Dept. of Environmental Quality","21MSWQ-YZ608","BAILEY LAKE","Lake","NEAR WINONA-","08030205",NA,NA,NA,NA,33.4819722,-89.84175,NA,NA,NA,"Unknown","UNKWN",0,"ft",NA,NA,NA,"Unknown","US","28","015",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"21MSWQ","MS Dept. of Environmental Quality","21MSWQ-YZ611","SIXMILE LAKE","Lake","NEAR MONEY-","08030205",NA,NA,NA,NA,33.6862777,-90.213361,NA,NA,NA,"Unknown","UNKWN",0,"ft",NA,NA,NA,"Unknown","US","28","083",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"21MSWQ_WQX","MISSISSIPPI DEPARTMENT OF ENVIRONMENTAL QUALITY","21MSWQ_WQX-07281977","YALOBUSHA RIVER","River/Stream","AT DERMA AT CR 418 1 MILE SOUTH OF DERMA","08030205",NA,NA,NA,NA,33.83791667,-89.27580556,24000,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US","28","013",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"21MSWQ_WQX","MISSISSIPPI DEPARTMENT OF ENVIRONMENTAL QUALITY","21MSWQ_WQX-111D15","RIVERDALE CREEK","River/Stream","UPSTREAM OF BARKSDALE ROAD","08030205",NA,NA,NA,NA,33.854453,-89.808302,24000,NA,NA,"Interpolation-Map","NAD83",NA,NA,NA,NA,NA,NA,"US","28","043",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"21MSWQ_WQX","MISSISSIPPI DEPARTMENT OF ENVIRONMENTAL QUALITY","21MSWQ_WQX-111D25","BUCK CREEK","River/Stream","NEAR CALHOUN CITY UPSTREAM OF COUNTRY ROAD 471","08030205",NA,NA,NA,NA,33.761378,-89.220186,24000,NA,NA,"Interpolation-Map","NAD83",NA,NA,NA,NA,NA,NA,"US","28","013",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"21MSWQ_WQX","MISSISSIPPI DEPARTMENT OF ENVIRONMENTAL QUALITY","21MSWQ_WQX-111D26","SAVANNAH CREEK","River/Stream","NEAR BRUCE UPSTREAM OF HWY 32 E","08030205",NA,NA,NA,NA,34.047225,-89.274104,24000,NA,NA,"Interpolation-Map","NAD83",NA,NA,NA,NA,NA,NA,"US","28","013",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"21MSWQ_WQX","MISSISSIPPI DEPARTMENT OF ENVIRONMENTAL QUALITY","21MSWQ_WQX-111D27","YODA CREEK","River/Stream","NEAR BRUCE UPSTREAM OF HWY 32","08030205",NA,NA,NA,NA,33.987559,-89.368453,24000,NA,NA,"Interpolation-Map","NAD83",NA,NA,NA,NA,NA,NA,"US","28","013",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"21MSWQ_WQX","MISSISSIPPI DEPARTMENT OF ENVIRONMENTAL QUALITY","21MSWQ_WQX-111D28","HURRICANE CREEK","River/Stream","NEAR BRUCE ON COUNTY ROAD 330","08030205",NA,NA,NA,NA,33.95259,-89.48544,24000,NA,NA,"Interpolation-Map","NAD83",NA,NA,NA,NA,NA,NA,"US","28","013",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"21MSWQ_WQX","MISSISSIPPI DEPARTMENT OF ENVIRONMENTAL QUALITY","21MSWQ_WQX-111D29","DRY BAYOU","River/Stream","NEAR BRUCE UPSTREAM OF COUNTY ROAD 330","08030205",NA,NA,NA,NA,33.95127,-89.48878,24000,NA,NA,"Interpolation-Map","NAD83",NA,NA,NA,NA,NA,NA,"US","28","013",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"21MSWQ_WQX","MISSISSIPPI DEPARTMENT OF ENVIRONMENTAL QUALITY","21MSWQ_WQX-112A17","OKACHICKIMA CREEK","River/Stream","250m Downstream of County rd 71","08030205",NA,NA,NA,NA,33.946325,-89.745123,24000,NA,NA,"GPS-Unspecified","WGS84",NA,NA,NA,NA,NA,NA,"US","28","161",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"21MSWQ_WQX","MISSISSIPPI DEPARTMENT OF ENVIRONMENTAL QUALITY","21MSWQ_WQX-112C98","LITTLE HORSE PEN CREEK","River/Stream","100 M UPSTREAM OF CR 392","08030205",NA,NA,NA,NA,33.742556,-89.506217,24000,NA,NA,"Interpolation-Map","NAD83",NA,NA,NA,NA,NA,NA,"US","28","013",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"21MSWQ_WQX","MISSISSIPPI DEPARTMENT OF ENVIRONMENTAL QUALITY","21MSWQ_WQX-112D51","ASCALMORE CREEK","River/Stream","100 M UPSTREAM OF PAUL SHADY GROVE ROAD","08030205",NA,NA,NA,NA,33.901057,-89.976196,24000,NA,NA,"Interpolation-Map","NAD83",NA,NA,NA,NA,NA,NA,"US","28","135",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"21MSWQ_WQX","MISSISSIPPI DEPARTMENT OF ENVIRONMENTAL QUALITY","21MSWQ_WQX-112D70","YALOBUSHA RIVER","River/Stream","YALOBUSHA RIVER CANAL AT HWY 341","08030205",NA,NA,NA,NA,33.866214,-89.173075,24000,NA,NA,"Interpolation-Map","NAD83",NA,NA,NA,NA,NA,NA,"US","28","013",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"21MSWQ_WQX","MISSISSIPPI DEPARTMENT OF ENVIRONMENTAL QUALITY","21MSWQ_WQX-112D71","TOPASHAW CREEK","River/Stream","AT COUNTRY ROAD 74","08030205",NA,NA,NA,NA,33.756972,-89.177194,24000,NA,NA,"Interpolation-Map","NAD83",NA,NA,NA,NA,NA,NA,"US","28","017",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"21MSWQ_WQX","MISSISSIPPI DEPARTMENT OF ENVIRONMENTAL QUALITY","21MSWQ_WQX-112D73","BEAR CREEK","River/Stream","AT CR 418","08030205",NA,NA,NA,NA,33.786267,-89.248039,24000,NA,NA,"Interpolation-Map","NAD83",NA,NA,NA,NA,NA,NA,"US","28","013",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"21MSWQ_WQX","MISSISSIPPI DEPARTMENT OF ENVIRONMENTAL QUALITY","21MSWQ_WQX-327GRE01","GRENADA LAKE","Reservoir","NEAR GRENADA NEAR DAM","08030205",NA,NA,NA,NA,33.81305556,-89.76961111,24000,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US","28","043",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"21MSWQ_WQX","MISSISSIPPI DEPARTMENT OF ENVIRONMENTAL QUALITY","21MSWQ_WQX-327GRE02","GRENADA LAKE","Reservoir","NEAR GRENADA NEAR CHOCTAW PUBLIC USE AREA","08030205",NA,NA,NA,NA,33.82513889,-89.64347222,24000,NA,NA,"GPS-Unspecified","NAD83",NA,NA,NA,NA,NA,NA,"US","28","043",NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
