#
# National Water Information System
# 2019/03/30
#
#
# Date Retrieved: USGS Water Data for the Nation Help System
#
parm_cd	group	parm_nm	epa_equivalence	result_statistical_basis	result_time_basis	result_weight_basis	result_particle_size_basis	result_sample_fraction	result_temperature_basis	CASRN	SRSName	parm_unit
91049	Nutrient	Nitrate plus nitrite, water, unfiltered, pounds of nitrogen per day	USGS use and no use by EPA					Total		 	Inorganic nitrogen (nitrate and nitrite)	lb/d as N
91050	Nutrient	Phosphorus, water, unfiltered, pounds of phosphorus per day	USGS use and no use by EPA					Total		7723-14-0	Phosphorus	lb/day
91057	Nutrient	Ammonia plus organic nitrogen, water, unfiltered, pounds of nitrogen per day	USGS use and no use by EPA					Total		 	Kjeldahl nitrogen	lb/d as N
91058	Nutrient	Total nitrogen [nitrate + nitrite + ammonia + organic-N], water, unfiltered, pounds of nitrogen per day	USGS use and no use by EPA					Total		 	Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)	lb/day
91059	Nutrient	Orthophosphate, water, unfiltered, pounds of PO4 per day	USGS use and no use by EPA					Total		14265-44-2	Phosphate	lb/day
91060	Nutrient	Orthophosphate, water, dissolved, pounds per day	USGS use and no use by EPA					Dissolved		14265-44-2	Phosphate	lb/day
91061	Nutrient	Nitrate plus nitrite, water, dissolved, pounds of nitrogen per day	USGS use and no use by EPA					Dissolved		 	Inorganic nitrogen (nitrate and nitrite)	lb/d as N
99116	Nutrient	Nitrite, water, filtered, field, milligrams per liter as nitrogen	USGS use and no use by EPA					Dissolved		14797-65-0	Nitrite	mg/l as N
99120	Nutrient	Ammonia (NH3 + NH4+), water, filtered, field, milligrams per liter as nitrogen	USGS use and no use by EPA					Dissolved		 	Ammonia and ammonium	mg/l as N
99121	Nutrient	Nitrate, water, filtered, field, milligrams per liter as nitrogen	USGS use and no use by EPA					Dissolved		14797-55-8	Nitrate	mg/l as N
99122	Nutrient	Orthophosphate, water, filtered, field, milligrams per liter as PO4	USGS use and no use by EPA					Dissolved		14265-44-2	Phosphate	mg/l
99123	Nutrient	Ammonia, water, unfiltered, field, milligrams per liter as nitrogen	USGS use and no use by EPA					Total		 	Ammonia and ammonium	mg/l as N
99124	Nutrient	Nitrate, water, unfiltered, field, milligrams per liter as nitrogen	USGS use and no use by EPA					Total		14797-55-8	Nitrate	mg/l as N
99125	Nutrient	Nitrite, water, unfiltered, field, milligrams per liter as nitrogen	USGS use and no use by EPA					Total		14797-65-0	Nitrite	mg/l as N
99126	Nutrient	Orthophosphate, water, unfiltered, field, milligrams per liter as PO4	USGS use and no use by EPA					Total		14265-44-2	Phosphate	mg/l
99130	Nutrient	Nitrate, water, unfiltered, field, micromoles per liter	USGS use and no use by EPA					Total		14797-55-8	Nitrate	umol/L
99133	Nutrient	Nitrate plus nitrite, water, in situ, milligrams per liter as nitrogen	Not checked							 	Inorganic nitrogen (nitrate and nitrite)	mg/l as N
99136	Nutrient	Nitrate, water, in situ, micromoles per liter	Not checked					Total		14797-55-8	Nitrate	umol/L
99137	Nutrient	Nitrate, water, in situ, milligrams per liter as nitrogen	Not checked					Total		14797-55-8	Nitrate	mg/l as N
99139	Nutrient	Molar ratio of nitrate (plus nitrite) and orthophosphate	Not checked					Total		 	 	None
99410	Nutrient	Total nitrogen [nitrate + nitrite + ammonia + organic-N], water, filtered, estimated by regression equation, milligrams per liter as nitrogen	USGS use and no use by EPA					Dissolved		 	Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)	mg/l
99411	Nutrient	Nitrate, water, filtered, estimated by regression equation, milligrams per liter as nitrogen	USGS use and no use by EPA					Dissolved		14797-55-8	Nitrate	mg/l as N
99412	Nutrient	Ammonia (NH3 + NH4+), water, filtered, estimated by regression equation, milligrams per liter as nitrogen	USGS use and no use by EPA					Dissolved		 	Ammonia and ammonium	mg/l as N
99413	Nutrient	Ammonia plus organic nitrogen, water, filtered, estimated by regression equation, milligrams per liter as nitrogen	USGS use and no use by EPA					Dissolved		 	Kjeldahl nitrogen	mg/l as N
99414	Nutrient	Orthophosphate, water, unfiltered, estimated by regression equation, milligrams per liter as phosphorus	USGS use and no use by EPA					Total		14265-44-2	Phosphate	mg/l as P
99415	Nutrient	Orthophosphate, water, filtered, estimated by regression equation, milligrams per liter as phosphorus	USGS use and no use by EPA					Dissolved		14265-44-2	Phosphate	mg/l as P
99416	Nutrient	Phosphorus, water, unfiltered, estimated by regression equation, milligrams per liter as phosphorus	USGS use and no use by EPA					Total		7723-14-0	Phosphorus	mg/l
99423	Nutrient	Hydrolyzable phosphorus, water, filtered, estimated by GCLAS, milligrams per liter as phosphorus	Not checked					Dissolved		 	 	mg/l as P
99889	Nutrient	Nitrate plus nitrite, water, filtered, field, milligrams per liter as nitrogen	USGS use and no use by EPA					Dissolved		 	Inorganic nitrogen (nitrate and nitrite)	mg/l as N
99891	Nutrient	Phosphorus, water, unfiltered, modified jirka method, milligrams per liter as phosphorus	USGS use and no use by EPA					Total		7723-14-0	Phosphorus	mg/l
99892	Nutrient	Ammonia plus organic nitrogen, water, unfiltered, modified jirka method, milligrams per liter as nitrogen	USGS use and no use by EPA					Total		 	Kjeldahl nitrogen	mg/l as N
99893	Nutrient	Phosphorus, water, filtered, modified jirka method, milligrams per liter as phosphorus	USGS use and no use by EPA					Dissolved		7723-14-0	Phosphorus	mg/l
99894	Nutrient	Ammonia plus organic nitrogen, water, filtered, modified jirka method, milligrams per liter as nitrogen	USGS use and no use by EPA					Dissolved		 	Kjeldahl nitrogen	mg/l as N
