#
# National Water Information System
# 2019/03/30
#
#
# Date Retrieved: USGS Water Data for the Nation Help System
#
parm_cd	group	parm_nm	epa_equivalence	result_statistical_basis	result_time_basis	result_weight_basis	result_particle_size_basis	result_sample_fraction	result_temperature_basis	CASRN	SRSName	parm_unit
90702	Information	1,2-Dichloroethane-d4, surrogate, NWQL schedule 4437, water, unfiltered, percent recovery	Not checked					Total		17060-07-0	 	%
90703	Information	Toluene-d8, surrogate, NWQL schedule 4437, water, unfiltered, percent recovery	Not checked					Total		2037-26-5	 	%
90704	Information	1-Bromo-4-fluorobenzene, surrogate, NWQL schedule 4443, water, unfiltered, percent recovery	Not checked					Total		460-00-4	 	%
90705	Information	1,2-Dichloroethane-d4, surrogate, NWQL schedule 4443, water, unfiltered, percent recovery	Not checked					Total		17060-07-0	 	%
90710	Information	Isofenphos, surrogate, NWQL schedule 1320, bed sediment, percent recovery	USGS use and no use by EPA					Bed Sediment		25311-71-1	 	%
90711	Information	Isofenphos, surrogate, NWQL schedule 1316, water, filtered, percent recovery	USGS use and no use by EPA					Dissolved		25311-71-1	 	%
90712	Information	Isofenphos, surrogate, NWQL schedule 1319, water, unfiltered, percent recovery	USGS use and no use by EPA					Total		25311-71-1	 	%
90730	Information	Terbuthylazine, surrogate, NWQL schedule 1379, water, filtered, percent recovery	USGS use and no use by EPA					Dissolved		5915-41-3	 	%
90731	Information	Terbuthylazine, surrogate, NWQL schedule 1389, water, unfiltered, percent recovery	USGS use and no use by EPA					Total		5915-41-3	 	%
90732	Information	alpha-HCH-d6, surrogate, NWQL schedule OCSS2, suspended sediment, percent recovery	USGS use and no use by EPA					Suspended		86194-41-4	 	%
90733	Information	Isodrin, surrogate, NWQL schedule OCSS2, suspended sediment, percent recovery	USGS use and no use by EPA					Suspended		465-73-6	 	%
90734	Information	PCB congener 207, surrogate, NWQL schedule OCSS2, suspended sediment, percent recovery	USGS use and no use by EPA					Suspended		52663-79-3	 	%
90735	Information	Bisphenol A-d3, surrogate, NWQL wastewater compound schedules (WCS), percent recovery	USGS use and no use by EPA							 	 	%
90736	Information	Caffeine-13C, surrogate, NWQL wastewater compound schedules (WCS), percent recovery	USGS use and no use by EPA							 	 	%
90737	Information	Decafluorobiphenyl, surrogate, NWQL wastewater compound schedules (WCS), percent recovery	USGS use and no use by EPA							434-90-2	 	%
90738	Information	Fluoranthene-d10, surrogate, NWQL wastewater compound schedules (WCS), percent recovery	USGS use and no use by EPA							93951-69-0	 	%
90739	Information	alpha-HCH-d6, surrogate, solids, recoverable, percent recovery	USGS use and no use by EPA					Recoverable		86194-41-4	 	%
90740	Information	Diazinon-d10, surrogate, solids, recoverable, percent recovery	USGS use and no use by EPA					Recoverable		100155-47-3	 	%
90741	Information	cis-Permethrin-13C6, surrogate, solids, recoverable, percent recovery	USGS use and no use by EPA					Recoverable		 	 	%
90742	Information	trans-Permethrin-13C6, surrogate, solids, recoverable, percent recovery	USGS use and no use by EPA					Recoverable		 	 	%
90743	Information	alpha-HCH-d6, surrogate, suspended sediment, recoverable, percent recovery	USGS use and no use by EPA					Suspended		86194-41-4	 	%
90744	Information	Diazinon-d10, surrogate, suspended sediment, recoverable, percent recovery	USGS use and no use by EPA					Suspended		100155-47-3	 	%
90745	Information	cis-Permethrin-13C6, surrogate, suspended sediment, recoverable, percent recovery	USGS use and no use by EPA					Suspended		 	 	%
90746	Information	trans-Permethrin-13C6, surrogate, suspended sediment, recoverable, percent recovery	USGS use and no use by EPA					Suspended		 	 	%
90747	Information	4,4'-Dibromooctafluorobiphenyl, internal standard/surrogate, biota, tissue, percent recovery	USGS use and no use by EPA							10386-84-2	 	%
90748	Information	Decafluorobiphenyl, internal standard/surrogate, biota, tissue, percent recovery	USGS use and no use by EPA							434-90-2	 	%
90749	Information	p,p'-DDT-d8, internal standard/surrogate, biota, tissue, percent recovery	USGS use and no use by EPA							93952-18-2	 	%
90750	Information	alpha-HCH-d6, internal standard/surrogate, biota, tissue, percent recovery	USGS use and no use by EPA							86194-41-4	 	%
90751	Information	PCB congener 204, internal standard/surrogate, biota, tissue, percent recovery	USGS use and no use by EPA							74472-52-9	 	%
90752	Information	alpha-HCH-d6, surrogate, NWQL custom schedule 9010, water, filtered, percent recovery	USGS use and no use by EPA					Dissolved		86194-41-4	 	%
90753	Information	Diazinon-d10, surrogate, NWQL custom schedule 9010, water, filtered, percent recovery	USGS use and no use by EPA					Dissolved		100155-47-3	 	%
90754	Information	2-Fluorobiphenyl, surrogate, solids, NWQL PAH method, percent recovery	USGS use and no use by EPA							321-60-8	 	%
90755	Information	Nitrobenzene-d5, surrogate, solids, NWQL PAH method, percent recovery	USGS use and no use by EPA							4165-60-0	 	%
90756	Information	p-Terphenyl-d14, surrogate, solids, NWQL PAH method, percent recovery	USGS use and no use by EPA							1718-51-0	 	%
90757	Information	alpha-HCH-d6, surrogate, bed sediment, NWQL total PCBs method, percent recovery	USGS use and no use by EPA					Bed Sediment		86194-41-4	 	%
90758	Information	Nonachlorobiphenyl, surrogate, bed sediment, NWQL total PCBs method, percent recovery	USGS use and no use by EPA					Bed Sediment		53742-07-7	 	%
90759	Information	BDE congener 77-13C12, surrogate, air, percent recovery	USGS use and no use by EPA							 	 	%
90760	Information	BDE congener 126-13C12, surrogate, air, percent recovery	USGS use and no use by EPA							 	 	%
90761	Information	2-Fluorobiphenyl, surrogate, air, percent recovery	USGS use and no use by EPA							321-60-8	 	%
90762	Information	alpha-HCH-d6, surrogate, air, percent recovery	USGS use and no use by EPA							86194-41-4	 	%
90763	Information	Bisphenol A-d16, surrogate, air, percent recovery	USGS use and no use by EPA							96210-87-6	 	%
90764	Information	Caffeine-13C, surrogate, air, percent recovery	USGS use and no use by EPA							 	 	%
90765	Information	Decafluorobiphenyl, surrogate, air, percent recovery	USGS use and no use by EPA							434-90-2	 	%
90766	Information	Diazinon-d10, surrogate, air, percent recovery	USGS use and no use by EPA							100155-47-3	 	%
90767	Information	Fluoranthene-d10, surrogate, air, percent recovery	USGS use and no use by EPA							93951-69-0	 	%
90768	Information	Nitrobenzene-d5, surrogate, air, percent recovery	USGS use and no use by EPA							4165-60-0	 	%
90769	Information	PCB congener 207, surrogate, air, percent recovery	USGS use and no use by EPA							52663-79-3	 	%
90770	Information	p-Terphenyl-d14, surrogate, air, percent recovery	USGS use and no use by EPA							1718-51-0	 	%
90771	Information	17-beta-Estradiol-2,4,16,16-d4, isotope dilution standard, solids, percent recovery	USGS use and no use by EPA							66789-03-5	 	%
90772	Information	Cholesterol-25,26,26,26,27,27,27-d7, isotope dilution standard, solids, percent recovery	USGS use and no use by EPA							83199-47-7	 	%
90773	Information	Testosterone-d3, surrogate, solids, percent recovery	USGS use and no use by EPA							77546-39-5	 	%
90774	Information	17-beta-Estradiol-2,4,16,16-d4, isotope dilution standard, suspended sediment, percent recovery	USGS use and no use by EPA					Suspended		66789-03-5	 	%
90775	Information	Cholesterol-25,26,26,26,27,27,27-d7, isotope dilution standard, suspended sediment, percent recovery	USGS use and no use by EPA					Suspended		83199-47-7	 	%
90776	Information	Testosterone-d3, surrogate, suspended sediment, percent recovery	USGS use and no use by EPA					Suspended		77546-39-5	 	%
90777	Information	17-beta-Estradiol-2,4,16,16-d4, isotope dilution standard, water, filtered, percent recovery	USGS use and no use by EPA					Dissolved		66789-03-5	 	%
90778	Information	Cholesterol-25,26,26,26,27,27,27-d7, isotope dilution standard, water, filtered, percent recovery	USGS use and no use by EPA					Dissolved		83199-47-7	 	%
90779	Information	Testosterone-d3, surrogate, water, filtered, percent recovery	USGS use and no use by EPA					Dissolved		77546-39-5	 	%
90780	Information	17-beta-Estradiol-2,4,16,16-d4, isotope dilution standard, water, unfiltered, percent recovery	USGS use and no use by EPA					Total		66789-03-5	 	%
90781	Information	Cholesterol-25,26,26,26,27,27,27-d7, isotope dilution standard, water, unfiltered, percent recovery	USGS use and no use by EPA					Total		83199-47-7	 	%
90782	Information	Testosterone-d3, surrogate, water, unfiltered, percent recovery	USGS use and no use by EPA					Total		77546-39-5	 	%
90785	Information	Testosterone-d3, surrogate, air, percent recovery	USGS use and no use by EPA							77546-39-5	 	%
90786	Information	BDE congener 77-13C12, surrogate, water, unfiltered, percent recovery	USGS use and no use by EPA					Total		 	 	%
90787	Information	BDE congener 126-13C12, surrogate, water, unfiltered, percent recovery	USGS use and no use by EPA					Total		 	 	%
90788	Information	BDE congener 77-13C12, surrogate, water, filtered, percent recovery	USGS use and no use by EPA					Dissolved		 	 	%
90789	Information	BDE congener 126-13C12, surrogate, water, filtered, percent recovery	USGS use and no use by EPA					Dissolved		 	 	%
90790	Information	Ethyl nicotinate-d4, surrogate, water, unfiltered, percent recovery	USGS use and no use by EPA					Total		66148-16-1	 	%
90791	Information	Ethyl nicotinate-d4, surrogate, solids, percent recovery	USGS use and no use by EPA							66148-16-1	 	%
90792	Information	Ethyl nicotinate-d4, surrogate, suspended sediment, percent recovery	USGS use and no use by EPA					Suspended		66148-16-1	 	%
90793	Information	Isodrin, surrogate, NWQL PCB congener schedule, solids, percent recovery	USGS use and no use by EPA							465-73-6	 	%
90794	Information	Nonachlorobiphenyl, surrogate, NWQL PCB congener schedule, solids, percent recovery	USGS use and no use by EPA							53742-07-7	 	%
90795	Information	alpha-HCH-d6, surrogate, NWQL PCB congener schedule, solids, percent recovery	USGS use and no use by EPA							86194-41-4	 	%
90796	Information	Aminomethylphosphonic acid-13C-15N-d4, surrogate, NWQL schedule 2052, water, filtered, percent recovery	USGS use and no use by EPA					Dissolved		 	 	%
90797	Information	Carbamazepine-d10, surrogate, pharmaceutical method, water, filtered, percent recovery	USGS use and no use by EPA					Dissolved		132183-78-9	 	%
90798	Information	(+-)-Ibuprofen-d3 (alpha-methyl-d3), surrogate, pharmaceutical method, water, filtered, percent recovery	USGS use and no use by EPA					Dissolved		121662-14-4	 	%
90799	Information	p,p'-DDT-13C12, surrogate, NWQL halogenated organic compounds method, solids, dry weight, percent recovery	USGS use and no use by EPA			Dry				104215-84-1	 	%
90800	Information	Decafluorobiphenyl, surrogate, NWQL halogenated organic compounds method, solids, dry weight, percent recovery	USGS use and no use by EPA			Dry				434-90-2	 	%
90801	Information	Dieldrin-13C12, surrogate, NWQL halogenated organic compounds method, solids, dry weight, percent recovery	USGS use and no use by EPA			Dry				 	 	%
90802	Information	PCB congener 202-13C12, surrogate, NWQL halogenated organic compounds method, solids, dry weight, percent recovery	USGS use and no use by EPA			Dry				105600-26-8	 	%
90803	Information	Pentachloronitrobenzene-13C6, surrogate, NWQL halogenated organic compounds method, solids, dry weight, percent recovery	USGS use and no use by EPA			Dry				 	 	%
90804	Information	Bisphenol A-d3, surrogate, NWQL FF&UV method, solids, dry weight, percent recovery	USGS use and no use by EPA			Dry				 	 	pct rcv
90805	Information	Caffeine-13C, surrogate, NWQL FF&UV method, solids, dry weight, percent recovery	USGS use and no use by EPA			Dry				 	 	pct rcv
90806	Information	Decafluorobiphenyl, surrogate, NWQL FF&UV method, solids, dry weight, percent recovery	USGS use and no use by EPA			Dry				434-90-2	 	pct rcv
90807	Information	Fluoranthene-d10, surrogate, NWQL FF&UV method, solids, dry weight, percent recovery	USGS use and no use by EPA			Dry				93951-69-0	 	pct rcv
90808	Information	Diuron-d6, surrogate, water, filtered, percent recovery	USGS use and no use by EPA					Dissolved		 	 	%
90809	Information	4-n-Nonylphenol-2,3,5,6-d4, surrogate, water, filtered, percent recovery	USGS use and no use by EPA					Dissolved		358730-95-7	 	%
90810	Information	4-n-Nonylphenol-2,3,5,6-d4, surrogate, water, unfiltered, percent recovery	USGS use and no use by EPA					Total		358730-95-7	 	%
90811	Information	4-n-Nonylphenol-2,3,5,6-d4, surrogate, solids, recoverable, percent recovery	USGS use and no use by EPA					Recoverable		358730-95-7	 	%
90812	Information	17-alpha-Estradiol-2,4-d2, isotope dilution standard, water, filtered, percent recovery	USGS use and no use by EPA					Dissolved		81586-94-9	 	%
90813	Information	17-alpha-Ethynylestradiol-2,4,16,16-d4, isotope dilution standard, water, filtered, percent recovery	USGS use and no use by EPA					Dissolved		350820-06-3	 	%
90814	Information	Norethindrone-2,2,4,6,6,10-d6, isotope dilution standard, water, filtered, percent recovery	USGS use and no use by EPA					Dissolved		 	 	%
90815	Information	4-Androstene-3,17-dione-2,2,4,6,6,16,16-d7, isotope dilution standard, water, filtered, percent recovery	USGS use and no use by EPA					Dissolved		67034-85-9	 	%
90816	Information	cis-Androsterone-2,2,3,4,4-d5, isotope dilution standard, water, filtered, percent recovery	USGS use and no use by EPA					Dissolved		 	 	%
90817	Information	trans-Diethyl-1,1,1',1'-d4-stilbestrol-3,3',5,5'-d4, isotope dilution standard, water, filtered, percent recovery	USGS use and no use by EPA					Dissolved		 	 	%
90818	Information	Equilin-2,4,16,16-d4, isotope dilution standard, water, filtered, percent recovery	USGS use and no use by EPA					Dissolved		285979-79-5	 	%
90819	Information	Estriol-2,4,17-d3, isotope dilution standard, water, filtered, percent recovery	USGS use and no use by EPA					Dissolved		79037-36-8	 	%
90820	Information	Estrone-2,4,16,16-d4, isotope dilution standard, water, filtered, percent recovery	USGS use and no use by EPA					Dissolved		53866-34-5	 	%
90821	Information	Mestranol-2,4,16,16-d4, isotope dilution standard, water, filtered, percent recovery	USGS use and no use by EPA					Dissolved		 	 	%
90822	Information	Progesterone-2,2,4,6,6,17a,21,21,21-d9, isotope dilution standard, water, filtered, percent recovery	USGS use and no use by EPA					Dissolved		15775-74-3	 	%
90823	Information	Dihydrotestosterone-1,2,4,5a-d4, isotope dilution standard, water, filtered, percent recovery	USGS use and no use by EPA					Dissolved		 	 	%
90824	Information	Testosterone-2,2,4,6,6-d5, isotope dilution standard, water, filtered, percent recovery	USGS use and no use by EPA					Dissolved		21002-80-2	 	%
90827	Information	17-alpha-Ethynylestradiol-2,4,16,16-d4, isotope dilution standard, water, unfiltered, percent recovery	USGS use and no use by EPA					Total		350820-06-3	 	%
90828	Information	Norethindrone-2,2,4,6,6,10-d6, isotope dilution standard, water, unfiltered, percent recovery	USGS use and no use by EPA					Total		 	 	%
90829	Information	4-Androstene-3,17-dione-2,2,4,6,6,16,16-d7, isotope dilution standard, water, unfiltered, percent recovery	USGS use and no use by EPA					Total		67034-85-9	 	%
90832	Information	trans-Diethyl-1,1,1',1'-d4-stilbestrol-3,3',5,5'-d4, isotope dilution standard, water, unfiltered, percent recovery	USGS use and no use by EPA					Total		 	 	%
90833	Information	Equilin-2,4,16,16-d4, isotope dilution standard, water, unfiltered, percent recovery	USGS use and no use by EPA					Total		285979-79-5	 	%
90834	Information	Estriol-2,4,17-d3, isotope dilution standard, water, unfiltered, percent recovery	USGS use and no use by EPA					Total		79037-36-8	 	%
90835	Information	Estrone-2,4,16,16-d4, isotope dilution standard, water, unfiltered, percent recovery	USGS use and no use by EPA					Total		53866-34-5	 	%
90836	Information	Mestranol-2,4,16,16-d4, isotope dilution standard, water, unfiltered, percent recovery	USGS use and no use by EPA					Total		 	 	%
90837	Information	Progesterone-2,2,4,6,6,17a,21,21,21-d9, isotope dilution standard, water, unfiltered, percent recovery	USGS use and no use by EPA					Total		15775-74-3	 	%
90838	Information	Dihydrotestosterone-1,2,4,5a-d4, isotope dilution standard, water, unfiltered, percent recovery	USGS use and no use by EPA					Total		 	 	%
90839	Information	Testosterone-2,2,4,6,6-d5, isotope dilution standard, water, unfiltered, percent recovery	USGS use and no use by EPA					Total		21002-80-2	 	%
90840	Information	17-beta-Trenbolone-d2, isotope dilution standard, water, unfiltered, percent recovery	USGS use and no use by EPA					Total		 	 	%
90841	Information	17-alpha-Estradiol-2,4-d2, isotope dilution standard, suspended sediment, percent recovery	USGS use and no use by EPA					Suspended		81586-94-9	 	%
90842	Information	17-alpha-Ethynylestradiol-2,4,16,16-d4, isotope dilution standard, suspended sediment, percent recovery	USGS use and no use by EPA					Suspended		350820-06-3	 	%
90843	Information	Norethindrone-2,2,4,6,6,10-d6, isotope dilution standard, suspended sediment, percent recovery	USGS use and no use by EPA					Suspended		 	 	%
90844	Information	4-Androstene-3,17-dione-2,2,4,6,6,16,16-d7, isotope dilution standard, suspended sediment, percent recovery	USGS use and no use by EPA					Suspended		67034-85-9	 	%
90845	Information	cis-Androsterone-2,2,3,4,4-d5, isotope dilution standard, suspended sediment, percent recovery	USGS use and no use by EPA					Suspended		 	 	%
90846	Information	trans-Diethyl-1,1,1',1'-d4-stilbestrol-3,3',5,5'-d4, isotope dilution standard, suspended sediment, percent recovery	USGS use and no use by EPA					Suspended		 	 	%
90847	Information	Equilin-2,4,16,16-d4, isotope dilution standard, suspended sediment, percent recovery	USGS use and no use by EPA					Suspended		285979-79-5	 	%
90848	Information	Estriol-2,4,17-d3, isotope dilution standard, suspended sediment, percent recovery	USGS use and no use by EPA					Suspended		79037-36-8	 	%
90849	Information	Estrone-2,4,16,16-d4, isotope dilution standard, suspended sediment, percent recovery	USGS use and no use by EPA					Suspended		53866-34-5	 	%
90850	Information	Mestranol-2,4,16,16-d4, isotope dilution standard, suspended sediment, percent recovery	USGS use and no use by EPA					Suspended		 	 	%
91062	Information	Terbuthylazine, surrogate, water, unfiltered, percent recovery	USGS use and no use by EPA					Total		5915-41-3	 	%
91063	Information	Diazinon-d10, surrogate, water, filtered (0.7 micron glass fiber filter), percent recovery	USGS use and no use by EPA					Dissolved		100155-47-3	 	%
91064	Information	Terbuthylazine, surrogate, water, filtered (0.7 micron glass fiber filter), percent recovery	USGS use and no use by EPA					Dissolved		5915-41-3	 	%
91065	Information	alpha-HCH-d6, surrogate, water, filtered (0.7 micron glass fiber filter), percent recovery	USGS use and no use by EPA					Dissolved		86194-41-4	 	%
91100	Information	Sample weight, NWQL wastewater compound schedules (WCS), wet weight, grams	USGS use and no use by EPA			Wet				 	 	g
91101	Information	Sample volume, suspended sediment, milliliters	USGS use and no use by EPA					Suspended		 	 	ml
91102	Information	Sample weight, solids, NWQL schedule 5503, wet weight, grams	USGS use and no use by EPA			Wet				 	 	g
91103	Information	Sample volume, suspended sediment, NWQL schedule 7503, liters	USGS use and no use by EPA					Suspended		 	 	l
91107	Information	Sample weight, NWQL PAH method, solids, grams	USGS use and no use by EPA							 	 	g
91108	Information	Sample volume, NWQL terbufos/phorate schedule 2435, milliliters	USGS use and no use by EPA							 	 	ml
91109	Information	Sample weight, NWQL total PCBs method, bed sediment, grams	USGS use and no use by EPA					Bed Sediment		 	 	g
91110	Information	Latitude of sample location, degrees-minutes-seconds (ddmmss)	USGS use and no use by EPA							 	 	ddmmss
91111	Information	Longitude of sample location, degrees-minutes-seconds (dddmmss)	USGS use and no use by EPA							 	 	dddmmss
91112	Information	Horizontal datum of sample location, code	USGS use and no use by EPA							 	 	code
91113	Information	Method of sample location, code	USGS use and no use by EPA							 	 	code
91114	Information	Accuracy of sample location, code	USGS use and no use by EPA							 	 	code
91115	Information	Sample volume, air, cubic meters	USGS use and no use by EPA							 	 	m3
91116	Information	Sample weight, solids sample for NWQL hormone schedule, dry weight, grams	USGS use and no use by EPA							 	 	g
91117	Information	Sample volume, suspended sediment for NWQL hormone schedule, milliliters	USGS use and no use by EPA					Suspended		 	 	ml
91118	Information	Sample volume, water, filtered, NWQL hormone schedule, milliliters	USGS use and no use by EPA					Dissolved		 	 	ml
91119	Information	Sample volume, water, unfiltered, NWQL hormone schedule, milliliters	USGS use and no use by EPA					Total		 	 	ml
91120	Information	Sample volume, air, NWQL hormone schedule, cubic meters	USGS use and no use by EPA							 	 	m3
91121	Information	Sample volume, water, unfiltered, milliliters	USGS use and no use by EPA					Total		 	 	ml
91122	Information	Sample volume, water, filtered, milliliters	USGS use and no use by EPA					Dissolved		 	 	ml
91123	Information	Sample volume, NWQL pharmaceutical method, water, unfiltered, milliliters	USGS use and no use by EPA					Total		 	 	ml
91124	Information	Sample weight, NWQL pharmaceutical method, solids, grams	USGS use and no use by EPA							 	 	g
91125	Information	Sample volume, NWQL pharmaceutical method, suspended sediment, milliliters	USGS use and no use by EPA					Suspended		 	 	ml
91126	Information	Sample weight, PCB congeners, solids, grams	USGS use and no use by EPA							 	 	g
91127	Information	Sample weight, solids, dry weight, grams	USGS use and no use by EPA			Dry				 	 	g
91128	Information	Sample weight, NWQL FF&UV method, solids, dry weight, grams	USGS use and no use by EPA			Dry				 	 	g
91129	Information	Sample volume, NWQL fungicide method, milliliters	USGS use and no use by EPA							 	 	ml
91130	Information	Sample weight, biota, tissue, for NWQL hormone schedule, wet weight, grams	USGS use and no use by EPA							 	 	g
91131	Information	Weight of sorbent per polar organic chemical integrative sampler (POCIS), grams	USGS use and no use by EPA							 	 	g
91132	Information	Spike volume, microliters	USGS use and no use by EPA							 	 	uL
91133	Information	Sample weight, biota, tissue, NWQL halogenated compounds schedule, wet weight, grams	USGS use and no use by EPA			Wet				 	 	ug/kg
91134	Information	Sample weight, biota, tissue, NWQL wastewater compounds schedule, wet weight, grams	USGS use and no use by EPA			Wet				 	 	g
91135	Information	Number of POCIS per sample, count	USGS use and no use by EPA							 	 	count
91136	Information	Sample weight, NWQL pharmaceutical method, biota, tissue, wet weight, grams	Not checked			Wet				 	 	g
91137	Information	Sample weight, NWQL OC, PCB, and PDBE schedule, solids, grams	Not checked							 	 	g
91138	Information	Sample volume, water, filtered, NWQL virus indicators schedule, milliliters	Not checked							 	 	ml
91139	Information	Sample weight, NWQL labcode 9019, solids, dry weight, grams	Not checked			Dry				 	 	g
91140	Information	Sample volume, large volume injection/solid phase extraction gas chromatography/mass spectrometry, filtered water, milliliters	Not checked					Dissolved		 	 	ml
91141	Information	Sample volume, large volume injection/solid phase extraction gas chromatography/mass spectrometry, unfiltered water, milliliters	Not checked					Total		 	 	ml
91142	Information	Sample volume, NWQL schedule 2437, water, filtered, recoverable, milliliters	Not checked					Dissolved		 	 	ml
91143	Information	Sample weight, pharmaceuticals by LCMSMS, solids, grams	Not checked							 	 	g
91144	Information	Sample volume, water, unfiltered, NWQL custom labcode 8168, milliliters	Not checked					Total		 	 	ml
91147	Information	Sample volume, NWQL schedule 2019, milliliters	Not checked					Total		 	 	ml
91148	Information	Set number, NWQL schedule 2019	Not checked					Total		 	 	nu
91149	Information	Sample weight, NWQL schedule 4404, grams	Not checked					Bed Sediment		 	 	g
91150	Information	Set number, NWQL schedule 4404	Not checked					Bed Sediment		 	 	nu
91151	Information	Sample volume, NWQL schedule 2438, water, filtered, milliliters	Not checked					Dissolved		 	 	ml
91152	Information	Sample volume, NWQL labcode 8905, water, unfiltered, recoverable, milliliters	Not checked							 	 	ml
91153	Information	Sample volume, NWQL schedule 4444, water, unfiltered, milliliters	Not checked							 	 	ml
91154	Information	Set number, NWQL schedule 4444, water, unfiltered	Not checked							 	 	nu
91157	Information	Suspended sediment, sediment mass recovered from whole water sample, dry weight, grams	Not checked			Dry		Suspended		 	Sediment	g
91158	Information	Suspended sediment, smaller than 0.063 mm sieve diameter, sediment mass recovered from whole water sample, dry weight, grams	Not checked			Dry	<0.063 mm	Suspended		 	Sediment	g
91159	Information	Suspended sediment, larger than 0.063 mm sieve diameter, sediment mass recovered from whole water sample, dry weight, grams	Not checked			Dry	>0.063 mm	Suspended		 	Sediment	g
91160	Information	Bedload sediment, between 0.063 and 4 mm sieve diameter, sediment mass analyzed for particle size fractions, dry weight, grams	Not checked			Dry	0.063-4mm	Bedload		 	Sediment	g
91161	Information	Bed sediment, between 0.063 and 4 mm sieve diameter, sediment mass analyzed for particle size fractions, dry weight, grams	Not checked			Dry	0.063-4mm	Bed Sediment		 	Sediment	g
91162	Information	Bed sediment, total sample mass, dry weight, grams	Not checked			Dry		Bed Sediment		 	Sediment	g
91163	Information	Bed sediment, smaller than 0.063 mm sieve diameter, sediment mass analyzed for particle size fractions, dry weight, grams	Not checked			Dry	<0.063 mm	Bed Sediment		 	Sediment	g
91164	Information	Suspended sediment, smaller than 0.063 mm sieve diameter, sediment mass analyzed for particle size fractions, dry weight, grams	Not checked			Dry	<0.063 mm	Suspended		 	Sediment	g
91165	Information	Suspended sediment, between 0.063 and 4 mm sieve diameter, sediment mass analyzed for particle size fractions, dry weight, grams	Not checked			Dry	0.063-4mm	Suspended		 	Sediment	g
91166	Information	Suspended sediment, sediment mass analyzed for loss on ignition (LOI), dry weight, grams	Not checked			Dry		Suspended		 	Sediment	g
91167	Information	Bedload sediment, sediment mass analyzed for loss on ignition (LOI), dry weight, grams	Not checked			Dry		Bedload		 	Sediment	g
91168	Information	Bed sediment, sediment mass analyzed for loss on ignition (LOI), dry weight, grams	Not checked			Dry		Bed Sediment		 	Sediment	g
91169	Information	Number of SPMD per sample	Not checked					Recoverable		 	 	count
91615	Information	Estriol-2,4,16,17-d4, isotope dilution standard, water, filtered, percent recovery	Not checked					Dissolved		 	 	%
91616	Information	Estriol-2,4,16,17-d4, isotope dilution standard, water, unfiltered, percent recovery	Not checked					Total		 	 	%
91617	Information	Estriol-2,4,16,17-d4, isotope dilution standard, solids, percent recovery	Not checked							 	 	%
91618	Information	Estriol-2,4,16,17-d4, isotope dilution standard, suspended sediment, percent recovery	Not checked					Suspended		 	 	%
91619	Information	Estriol-2,4,16,17-d4, isotope dilution standard, polar organic chemical integrative sampler (POCIS), percent recovery	Not checked							 	 	%
91620	Information	Estriol-2,4,16,17-d4, isotope dilution standard, biota, tissue, percent recovery	Not checked							 	 	%
91621	Information	2-Fluorophenol, surrogate, water, unfiltered, percent recovery	Not checked					Total		367-12-4	 	%
91622	Information	Atrazine, spike, water, filtered, apparent percent recovery	Not checked					Dissolved		1912-24-9	 	%
91623	Information	Bromacil, spike, water, filtered, percent recovery	Not checked					Dissolved		314-40-9	 	%
91624	Information	Cyanazine, spike, water, filtered, percent recovery	Not checked					Dissolved		21725-46-2	 	%
91625	Information	Cyanazine acid, spike, water, filtered, percent recovery	Not checked					Dissolved		36576-43-9	 	%
91626	Information	Cyanazine amide, spike, water, filtered, percent recovery	Not checked					Dissolved		36576-42-8	 	%
91627	Information	2-Chloro-4-isopropylamino-6-amino-s-triazine, spike, water, filtered, percent recovery	Not checked					Dissolved		6190-65-4	 	%
91628	Information	Deethylcyanazine, spike, water, filtered, percent recovery	Not checked					Dissolved		21725-40-6	 	%
91629	Information	Deethylcyanazine acid, spike, water, filtered, percent recovery	Not checked					Dissolved		36749-35-6	 	%
91630	Information	Deethylcyanazine amide, spike, water, filtered, percent recovery	Not checked					Dissolved		36556-77-1	 	%
91631	Information	Chlorodiamino-s-triazine, spike, water, filtered, percent recovery	Not checked					Dissolved		3397-62-4	 	%
91632	Information	2-Hydroxy-4-isopropylamino-6-amino-s-triazine, spike, water, filtered, percent recovery	Not checked					Dissolved		19988-24-0	 	%
91633	Information	2-Hydroxy-6-ethylamino-4-amino-s-triazine, spike, water, filtered, percent recovery	Not checked					Dissolved		7313-54-4	 	%
91634	Information	2-Chloro-6-ethylamino-4-amino-s-triazine, spike, water, filtered, percent recovery	Not checked					Dissolved		 	 	%
91635	Information	Diuron, spike, water, filtered, percent recovery	Not checked					Dissolved		330-54-1	 	%
91636	Information	Demethyl fluometuron, spike, water, filtered, percent recovery	Not checked					Dissolved		3032-40-4	 	%
91637	Information	Fluometuron, spike, water, filtered, percent recovery	Not checked					Dissolved		2164-17-2	 	%
91638	Information	2-Hydroxy-4-isopropylamino-6-ethylamino-s-triazine, spike, water, filtered, percent recovery	Not checked					Dissolved		2163-68-0	 	%
91639	Information	Hydroxysimazine, spike, water, filtered, percent recovery	Not checked					Dissolved		2599-11-3	 	%
91640	Information	Linuron, spike, water, filtered, percent recovery	Not checked					Dissolved		330-55-2	 	%
91641	Information	Prometon, spike, water, filtered, percent recovery	Not checked					Dissolved		1610-18-0	 	%
91642	Information	Propazine, spike, water, filtered, percent recovery	Not checked					Dissolved		139-40-2	 	%
